,dataset_id,mean_fit_time,std_fit_time,mean_score_time,std_score_time,mean_test_accuracy,hidden_dims,type,compression
213,40668,135.4939879576365,17.53477027833068,0.08303006490071614,0.0101542758249586,0.6994093876282249,0.25,DAE,75.0
214,40668,103.0586174329122,4.3826019666382585,0.08398278554280597,0.011943557854912431,0.6908240448806193,0.25,SAE,75.0
215,40668,124.41901628176373,9.964114613875248,0.07150602340698242,0.0006632012094307308,0.6985656556685466,0.3,AE,70.0
216,40668,123.1167151927948,20.714394769920965,0.07380072275797528,0.02598668516449152,0.711961750817828,0.3,DAE,70.0
217,40668,101.52343193689985,29.425641683607626,0.0987846851348877,0.03780607817381984,0.6984916440931362,0.3,SAE,70.0
218,40668,118.28689249356589,11.95885423527261,0.09480778376261394,0.034499403150628716,0.7084536021433752,0.35000000000000003,AE,64.99999999999999
219,40668,151.71858843167627,12.024956822080474,0.10129737854003906,0.032941156938685566,0.7086904391846884,0.35000000000000003,DAE,64.99999999999999
220,40668,89.14541260401406,9.596417969828133,0.09093038241068524,0.033612568466658124,0.7023846529597231,0.35000000000000003,SAE,64.99999999999999
221,40668,120.57557368278505,15.034260146848052,0.0595085620880127,0.0006640979938091435,0.7164320499726159,0.4,AE,60.0
222,40668,113.61245099703473,22.07098779653985,0.13354714711507162,0.04195622674375612,0.7154698994922807,0.4,DAE,60.0
223,40668,95.98097236951193,4.996644748971127,0.06921553611755371,0.005444460315810029,0.7155439110676909,0.4,SAE,60.0
224,40668,122.16918468475342,26.845965894487023,0.08190528551737468,0.02188855130665863,0.7187708157555841,0.45,AE,55.00000000000001
225,40668,96.17863599459332,13.944658977107947,0.07412783304850261,0.011739925185704709,0.7214352324703585,0.45,DAE,55.00000000000001
226,40668,73.85856596628825,11.023744881002129,0.07544183731079103,0.015806543248364616,0.7035540358512072,0.45,SAE,55.00000000000001
227,40668,85.62153474489848,14.31956517751627,0.10049192110697427,0.028228938091911564,0.7145521559571918,0.5,AE,50.0
228,40668,96.42479546864828,19.94158520782775,0.0862118403116862,0.017348699405499983,0.7206211051408441,0.5,DAE,50.0
229,40668,83.76360082626344,8.105315563668022,0.06754215558369954,0.012062596908587249,0.7040277099338336,0.5,SAE,50.0
230,40668,89.85470867156981,5.308509384775811,0.0637350082397461,0.011853710526444414,0.7212428023742913,0.55,AE,44.99999999999999
231,40668,100.82623855272932,11.377349702795662,0.06555008888244629,0.002072687334023898,0.7214204301552763,0.55,DAE,44.99999999999999
232,40668,78.23664911588033,7.693919272126851,0.12451823552449545,0.038705857077717176,0.718548781029353,0.55,SAE,44.99999999999999
233,40668,106.57332372665405,5.085217974264714,0.07982842127482097,0.015921149202128025,0.7235371612120135,0.6000000000000001,AE,39.99999999999999
234,40668,81.67452335357666,6.025661677870422,0.12504728635152182,0.027591787819550642,0.7266900543244964,0.6000000000000001,DAE,39.99999999999999
235,40668,78.90850559870401,10.170309540402313,0.11639841397603352,0.021842121681463152,0.7201622333732995,0.6000000000000001,SAE,39.99999999999999
236,40668,86.24828243255615,4.490004361877271,0.08189193407694499,0.012625704903594966,0.7201770356883817,0.6500000000000001,AE,34.999999999999986
237,40668,91.6060291926066,18.2526043767478,0.08692439397176106,0.010382712075765464,0.7321521085897835,0.6500000000000001,DAE,34.999999999999986
238,40668,72.65065558751424,8.044968430783065,0.12112021446228027,0.035301455374547416,0.7243216839113638,0.6500000000000001,SAE,34.999999999999986
239,40668,82.53917002677917,12.247633411263593,0.10931889216105144,0.02326167654736771,0.7255946830084227,0.7000000000000001,AE,29.999999999999993
240,40668,103.82422685623169,10.318792094400644,0.07109713554382324,0.009469713267238208,0.7303610284648521,0.7000000000000001,DAE,29.999999999999993
241,40668,64.45834032694499,14.163959188179321,0.10019373893737793,0.039246708047940886,0.7267048566395783,0.7000000000000001,SAE,29.999999999999993
242,40668,80.8428087234497,19.39784059884241,0.1118783950805664,0.04811441736397642,0.7258167177346536,0.7500000000000001,AE,24.99999999999999
243,40668,75.44532998402912,20.27120228506253,0.11716341972351076,0.026356657263386204,0.7315748183015823,0.7500000000000001,DAE,24.99999999999999
244,40668,54.35939661661784,10.488436630260733,0.10345745086669922,0.03001104312570436,0.7252394274464526,0.7500000000000001,SAE,24.99999999999999
245,40668,61.22396771113078,9.837594556756974,0.12501072883605954,0.05356696112419022,0.7208431398670753,0.8,AE,19.999999999999996
246,40668,78.63502462704977,13.411640075494162,0.09561459223429362,0.022638197335264874,0.7303314238346877,0.8,DAE,19.999999999999996
247,40668,64.75001772244771,15.129450561798599,0.11049977938334148,0.0256355998963464,0.725135811240878,0.8,SAE,19.999999999999996
248,40668,72.62495239575702,10.808150812243133,0.11295016606648765,0.026082237980925384,0.7224269875808577,0.8500000000000001,AE,14.999999999999991
249,40668,88.09484672546387,15.376126627581368,0.10520752271016436,0.04341670708234447,0.7342688396465208,0.8500000000000001,DAE,14.999999999999991
250,40668,55.43098012606304,10.7168810519098,0.11905797322591145,0.01887207578414316,0.7262311825569521,0.8500000000000001,SAE,14.999999999999991
251,40668,62.003509442011506,9.056230899923591,0.10826849937438963,0.03704970319103894,0.7267936705300708,0.9000000000000001,AE,9.999999999999986
252,40668,98.66338308652244,18.23105858690741,0.0872797966003418,0.021611450400454025,0.735808280415057,0.9000000000000001,DAE,9.999999999999986
253,40668,59.75758647918701,14.217797941104436,0.09174823760986328,0.0254653457312539,0.7346388975235727,0.9000000000000001,SAE,9.999999999999986
254,40668,68.78398497899373,2.778890153346485,0.07990002632141112,0.01124693907266078,0.7297541335464867,0.95,AE,5.000000000000004
255,40668,68.36286807060243,20.225358042586826,0.09723615646362303,0.011105362509754262,0.734875734564886,0.95,DAE,5.000000000000004
256,40668,58.92191306749979,3.7876492066515786,0.10817551612854004,0.020392831410106827,0.7339579910297971,0.95,SAE,5.000000000000004
257,40668,51.85537687937418,2.454977417349849,0.08012549082438153,0.010125690191525854,0.730005772902882,1.0,AE,0.0
258,40668,91.724143743515,13.027957822862401,0.10768659909566244,0.04312425396462104,0.7447192740944684,1.0,DAE,0.0
259,40668,56.896694024403885,10.999897310941195,0.11976854006449382,0.02285309427769497,0.7312047604245304,1.0,SAE,0.0
260,40996,282.14041670163465,32.0038407241365,0.5710956255594889,0.006869896321493215,0.8418714678940796,0.05,AE,95.0
261,40996,276.50588925679523,46.48890714811943,0.5675178368886312,0.009285904998541884,0.8457714054475841,0.05,DAE,95.0
262,40996,226.6329824924469,31.928818202918443,0.5777310530344645,0.014967375482377185,0.8450714946296977,0.05,SAE,95.0
263,40996,259.6421000162761,93.19112324265828,0.6000933647155762,0.01043105746936031,0.8571429015737092,0.1,AE,90.0
264,40996,241.47851371765137,28.664904031881214,0.6076533794403076,0.0194741965160083,0.8625571299440854,0.1,DAE,90.0
265,40996,249.2937475045522,41.476683740918226,0.6017782688140869,0.018434787763946924,0.8581000507576831,0.1,SAE,90.0
266,40996,289.1150279045105,41.872092315539795,0.6112194061279297,0.011069081155196805,0.8658857611690794,0.15000000000000002,AE,85.0
267,40996,273.232003847758,93.2322919792608,0.6089111963907877,0.004292861452206241,0.8709571421922369,0.15000000000000002,DAE,85.0
268,40996,269.83015934626263,46.88642216594136,0.6146360238393148,0.010030385845440802,0.8643143064749337,0.15000000000000002,SAE,85.0
269,40996,283.5013233025868,32.89620321640396,0.6111393769582113,0.013974058801206495,0.86954288096682,0.2,AE,80.0
270,40996,249.1355531215668,73.40237237995208,0.6086617310841879,0.003017183908423723,0.8739285801524993,0.2,DAE,80.0
271,40996,271.46400674184156,45.217698562671174,0.6240396499633789,0.016731740927448568,0.8683286256597675,0.2,SAE,80.0
272,40996,269.1256004969279,44.71538857156671,0.6296212673187256,0.008511234613105916,0.8722857142335867,0.25,AE,75.0
273,40996,199.06772637367249,22.610769893769344,0.6273933251698812,0.005043208927797111,0.8759857340307325,0.25,DAE,75.0
274,40996,346.102481842041,63.129375741631314,0.6154096921284994,0.004599260054534106,0.871400013620785,0.25,SAE,75.0
275,40996,296.0696015357971,33.798608451491326,0.6848525206247965,0.007410431385049813,0.8746000330095693,0.3,AE,70.0
276,40996,222.81539018948882,32.080904783216056,0.6966593265533447,0.007758685991402415,0.8776714166849336,0.3,DAE,70.0
277,40996,305.9047093391418,49.640065607797574,0.6778204441070557,0.01366442826757948,0.8734857497437734,0.3,SAE,70.0
278,40996,239.10565217336014,68.87321776105672,0.715113639831543,0.017774159575075384,0.8750571658670415,0.35000000000000003,AE,64.99999999999999
279,40996,233.9279774030049,63.32880087811597,0.6984701156616211,0.012923930410865859,0.8799572064807063,0.35000000000000003,DAE,64.99999999999999
280,40996,264.2137084801992,40.70042745130001,0.7051479816436768,0.005199858403442298,0.87517145382624,0.35000000000000003,SAE,64.99999999999999
281,40996,268.67075498898816,12.624739923090427,0.6957875092824302,0.05014860214303985,0.8763000285205313,0.4,AE,60.0
282,40996,263.99958793322253,91.52734856960777,0.6301500002543131,0.007588274734808308,0.8819000019925838,0.4,DAE,60.0
283,40996,294.23813573519385,31.79073769056089,0.6224273840586344,0.003151556314938072,0.8753571903566101,0.4,SAE,60.0
284,40996,318.93521245320636,88.13129547841162,0.6606152852376302,0.04276473500608656,0.8780428799498958,0.45,AE,55.00000000000001
285,40996,246.30419103304538,35.01222803758308,0.6234040260314941,0.01326795400771733,0.8821286017881902,0.45,DAE,55.00000000000001
286,40996,273.0534380276997,47.9892354234507,0.6173519293467203,0.0014979222658690616,0.8766143309694002,0.45,SAE,55.00000000000001
287,40996,266.0622957547505,26.107313291532396,0.7042831579844157,0.08246703191990422,0.8781714348481436,0.5,AE,50.0
288,40996,304.82133499781287,61.06042243978757,0.6385874748229979,0.01687997522091959,0.8831285585239103,0.5,DAE,50.0
289,40996,377.22435331344604,31.18536300229834,0.6330406665802002,0.009813731397680128,0.8773000495410473,0.5,SAE,50.0
290,40996,286.8724170525868,104.31206577275455,0.656761089960734,0.015871171709954363,0.8783286209700387,0.55,AE,44.99999999999999
291,40996,323.1542723178864,67.71928652315704,0.6663260459899902,0.009185854475292856,0.8818714234212456,0.55,DAE,44.99999999999999
292,40996,246.8122297128041,31.92335445543323,0.6706933180491129,0.010094947349973028,0.8776857521944322,0.55,SAE,44.99999999999999
293,40996,293.0170205434163,33.7460460909602,0.670514186223348,0.007928328856915764,0.8803143170935576,0.6000000000000001,AE,39.99999999999999
294,40996,306.464248975118,15.76956679796358,0.6789228916168213,0.011396968520521687,0.8840857132180094,0.6000000000000001,DAE,39.99999999999999
295,40996,299.48231824239093,131.34363498295428,0.6781318187713623,0.006217838237593588,0.8784143107663418,0.6000000000000001,SAE,39.99999999999999
296,40996,204.10502529144287,20.37225842641361,0.6762686570485433,0.010536871147744356,0.881871445461747,0.6500000000000001,AE,34.999999999999986
297,40996,284.069118976593,56.749853749147434,0.6778794924418131,0.001215927496952852,0.8854999940349831,0.6500000000000001,DAE,34.999999999999986
298,40996,340.96950070063275,186.5483965402295,0.6909434000651041,0.006879773965708381,0.8792571560729773,0.6500000000000001,SAE,34.999999999999986
299,40996,272.56655963261915,89.42776058867473,0.6977070172627767,0.01186885036242095,0.8799428862771115,0.7000000000000001,AE,29.999999999999993
300,40996,247.08776513735447,58.37865631951933,0.7073706785837809,0.005733305992586125,0.8842571460751609,0.7000000000000001,DAE,29.999999999999993
301,40996,303.41190727551776,6.864827802440977,0.7022762298583984,0.005295004111984001,0.8791714650522019,0.7000000000000001,SAE,29.999999999999993
302,40996,358.48898204167676,59.02053737923436,0.7697890599568685,0.031467896352580925,0.8802143401544118,0.7500000000000001,AE,24.99999999999999
303,40996,265.9677669207255,72.13830344225407,0.7770477135976156,0.007997023480294836,0.8831571456665546,0.7500000000000001,DAE,24.99999999999999
304,40996,278.04693969090783,69.0328278613967,0.7929331461588541,0.007587304996284172,0.8787000328071639,0.7500000000000001,SAE,24.99999999999999
305,40996,263.2246197064717,43.52038066688673,0.8308910528818766,0.02366727868305069,0.8806999983186771,0.8,AE,19.999999999999996
306,40996,246.41611909866333,56.06484542463802,0.8087432384490967,0.013513655235707123,0.8831571487277353,0.8,DAE,19.999999999999996
307,40996,283.2119850317638,86.60371550828306,0.8026926517486572,0.003528771916884476,0.8781285752563243,0.8,SAE,19.999999999999996
308,40996,316.9141729672748,77.09453830584377,0.8266887664794922,0.006426183161525279,0.8821857497473243,0.8500000000000001,AE,14.999999999999991
309,40996,215.9892566204071,47.10773217074604,0.8273924191792806,0.0037746326303857852,0.8847285936261028,0.8500000000000001,DAE,14.999999999999991
310,40996,346.09004290898633,70.0012283343531,0.826242208480835,0.020815418198521243,0.8791000299502252,0.8500000000000001,SAE,14.999999999999991
311,40996,336.0694689750672,100.56660279700407,0.8725540637969971,0.004951112165529082,0.8804428903588898,0.9000000000000001,AE,9.999999999999986
312,40996,281.15582426389057,100.94586662638227,0.8985129197438558,0.037128717610220935,0.8849142879121784,0.9000000000000001,DAE,9.999999999999986
313,40996,299.8841524124145,44.427451489325954,0.9033547242482504,0.024730749009728176,0.8795428811749804,0.9000000000000001,SAE,9.999999999999986
314,40996,293.00722495714825,24.48075303663243,0.9131284554799398,0.0074860439886914095,0.8790714489299424,0.95,AE,5.000000000000004
315,40996,287.1128138701121,79.73664982763141,0.920452038447062,0.010794992776196072,0.8826285850539395,0.95,DAE,5.000000000000004
316,40996,339.1981100241344,106.85308029830729,0.9612144629160564,0.008320131716891619,0.8792857628071786,0.95,SAE,5.000000000000004
317,40996,249.96338526407882,23.20206434220952,0.9575657844543456,0.02441374472213229,0.8830285895438346,1.0,AE,0.0
318,40996,331.3505149682362,50.215765560242005,0.9587465922037759,0.027043421494385725,0.8834143013807617,1.0,DAE,0.0
319,40996,325.16031781832385,10.084769761427733,0.9745398362477622,0.03317928026521225,0.8812428772981785,1.0,SAE,0.0
320,40996,145.06470584869385,12.077595926361125,0.1780703067779541,0.003490409113670856,0.824742900948249,0.05,VAE,95.0
321,40996,117.71359793345137,7.478187802215872,0.17114647229512533,0.0006057547633272187,0.846128595651135,0.1,VAE,90.0
322,40996,136.0746053059896,3.495345039657127,0.1824678579966227,0.006726542658744396,0.8580143040234178,0.15000000000000002,VAE,85.0
323,40996,123.52475086847944,12.740306028297546,0.20119468371073404,0.019659235008330517,0.8616714611675634,0.2,VAE,80.0
324,40996,121.71351758639021,28.677198025141525,0.2354377110799153,0.030951069830802355,0.8649857513729337,0.25,VAE,75.0
325,40996,177.37521243095398,28.952750334565078,0.2274390856424968,0.025957115545344862,0.8675142897417851,0.3,VAE,70.0
326,40996,130.35288413365686,21.09000501833614,0.2258629004160563,0.014927665929845303,0.8666143350468929,0.35000000000000003,VAE,64.99999999999999
327,40996,159.27868413925168,17.990189274165303,0.237396240234375,0.01788612921415279,0.8684142946400416,0.4,VAE,60.0
328,40996,170.5676267147064,9.899850852874843,0.2469488779703776,0.005789530887229845,0.86921432933375,0.45,VAE,55.00000000000001
329,40996,144.09348726272586,19.565623681087086,0.25635194778442383,0.012005344692361605,0.8723000277025839,0.5,VAE,50.0
330,40996,139.78324580192566,22.64861663334009,0.2542366186777751,0.005615657656404354,0.8680714730067413,0.55,VAE,44.99999999999999
331,40996,149.793208360672,11.008188527585432,0.2572458585103353,0.0054153833870791476,0.8674142919866101,0.6000000000000001,VAE,39.99999999999999
332,40996,150.63280073801675,18.855358577188564,0.2657952308654785,0.009689269730935193,0.8677857491292107,0.6500000000000001,VAE,34.999999999999986
333,40996,157.6116011142731,35.88524555795308,0.2629493872324626,0.01441796362800857,0.8674857515780329,0.7000000000000001,VAE,29.999999999999993
334,40996,117.5813805262248,39.359566263982295,0.31624261538187665,0.011758613379157028,0.8675286981073856,0.7500000000000001,VAE,24.99999999999999
335,40996,155.19832420349118,5.9639808495227085,0.3278497854868571,0.01264769544834199,0.8674714589250648,0.8,VAE,19.999999999999996
336,40996,114.29924821853638,15.550573039671931,0.3324968020121257,0.02239229893132301,0.8696143607620358,0.8500000000000001,VAE,14.999999999999991
337,40996,89.01572505633038,19.650600450801967,0.3412239551544189,0.02276860664813145,0.8624000883099221,0.9000000000000001,VAE,9.999999999999986
338,40996,113.86307883262634,15.247689559772198,0.329905907313029,0.012010615926643835,0.855185998916418,0.95,VAE,5.000000000000004
339,40996,108.54112513860063,40.55517234470671,0.3387480576833089,0.015390461862797956,0.8613285538212021,1.0,VAE,0.0
340,40668,188.11170387268064,39.58319643695314,0.026664098103841145,0.001068114530708823,0.6583033586452921,0.05,VAE,95.0
341,40668,210.83062990506488,40.918461223535644,0.025386015574137367,0.00013976106235508834,0.6569267433426588,0.1,VAE,90.0
342,40668,168.08155218760172,38.3400557452737,0.0242300033569336,0.004837595403265656,0.6627292508548336,0.15000000000000002,VAE,85.0
343,40668,198.775634765625,19.16204000032937,0.02639683087666829,0.0017749360417183672,0.6738901964267211,0.2,VAE,80.0
344,40668,171.34175308545431,21.245879694487428,0.028646628061930336,0.012107436930515341,0.6760513344287046,0.25,VAE,75.0
345,40668,233.57000875473025,38.18577961750562,0.03527649243672689,0.007336625476131248,0.6881004189055169,0.3,VAE,70.0
346,40668,151.8088505268097,42.915313104583895,0.02126161257425944,0.002611724149167605,0.6941101588288409,0.35000000000000003,VAE,64.99999999999999
347,40668,158.66430354118347,33.9102892034551,0.02144360542297364,0.002232296600281762,0.6972630519413237,0.4,VAE,60.0
348,40668,164.71308008829754,17.036674350453794,0.0383143424987793,0.015256873332155762,0.6999274686560978,0.45,VAE,55.00000000000001
349,40668,134.9255582491557,46.97956709710539,0.024135033289591483,0.0013875729483175125,0.7011708631229924,0.5,VAE,50.0
350,40668,127.68625839551292,10.465313150712946,0.02960912386576335,0.009579463491891082,0.7071954053613986,0.55,VAE,44.99999999999999
351,40668,147.88156000773108,50.318377965878824,0.03089745839436849,0.00958602250145948,0.7160323874653995,0.6000000000000001,VAE,39.99999999999999
352,40668,134.49494862556458,27.76840090465248,0.02565201123555501,0.003182901838021051,0.7124946341607828,0.6500000000000001,VAE,34.999999999999986
353,40668,154.59089024861657,21.38228972581463,0.029834588368733726,0.0011569174250531508,0.7214796394156046,0.7000000000000001,VAE,29.999999999999993
354,40668,147.37470825513202,40.56390409115906,0.022550900777180992,0.0005130982133540587,0.7189780481667333,0.7500000000000001,VAE,24.99999999999999
355,40668,123.5061871210734,17.526790246401706,0.028850237528483074,0.006423678480322057,0.7266012404340039,0.8,VAE,19.999999999999996
356,40668,142.4631667137146,19.76410729629704,0.023216883341471355,0.00016894827184995792,0.7276522048048314,0.8500000000000001,VAE,14.999999999999991
357,40668,172.6957217852274,21.276849079074584,0.025648832321166992,0.0008647397054965103,0.7314860044110899,0.9000000000000001,VAE,9.999999999999986
358,40668,213.08867716789246,8.763067139383299,0.03247602780659994,0.00940840551214825,0.731500806726172,0.95,VAE,5.000000000000004
359,40668,181.0959122975668,38.31961974912643,0.03389445940653483,0.0075280429375420566,0.7332622822209394,1.0,VAE,0.0
360,1492,6.631571849187214,1.060844803426522,0.00565346082051595,0.00132011702461246,0.2418447391042623,0.05,VAE,95.0
361,1492,8.085083723068237,0.3338512421606968,0.007700284322102864,0.0005794370833319064,0.26251660096549106,0.1,VAE,90.0
362,1492,7.004977146784466,1.212188297569142,0.007442474365234375,0.0020660699086680746,0.3731405161934074,0.15000000000000002,VAE,85.0
363,1492,5.589925686518352,0.27604466663303073,0.004656553268432617,0.00023501260104551245,0.3750026350738875,0.2,VAE,80.0
364,1492,6.567206700642903,0.7487224518228814,0.006949663162231445,0.001834195238959548,0.4275085317836756,0.25,VAE,75.0
365,1492,6.024953842163086,1.1179570718824152,0.00589760144551595,0.0011253801658521016,0.4075124199815896,0.3,VAE,70.0
366,1492,6.308607657750446,1.1040898401600874,0.005623658498128255,0.0011227514802441684,0.4381308074100621,0.35000000000000003,VAE,64.99999999999999
367,1492,5.695362726847332,0.4148989460569524,0.005572875340779622,0.0008028019201829226,0.43377883649190857,0.4,VAE,60.0
368,1492,7.0967034498850525,1.0833132732723978,0.007499376932779948,0.0017904054305343817,0.4493913564891915,0.45,VAE,55.00000000000001
369,1492,6.126438299814861,0.316964970704962,0.005796909332275391,0.0006751903312567046,0.4456354978415817,0.5,VAE,50.0
370,1492,5.648730278015138,1.1880476819961114,0.005875428517659505,0.0014649682875420187,0.45813277493189797,0.55,VAE,44.99999999999999
371,1492,6.890698591868082,1.0904828650565934,0.006433089574178061,0.0013308411233660172,0.466252315937161,0.6000000000000001,VAE,39.99999999999999
372,1492,6.2172110080718985,0.800857558271006,0.005819002787272136,0.0017766984970657843,0.4650319839412742,0.6500000000000001,VAE,34.999999999999986
373,1492,6.028050422668457,0.928592488705298,0.006210883458455403,0.0012049401741047775,0.44876479447594814,0.7000000000000001,VAE,29.999999999999993
374,1492,5.755051215489704,0.2221447211349739,0.004667599995930989,9.821173557516397e-05,0.48813045606687705,0.7500000000000001,VAE,24.99999999999999
375,1492,5.903430779774983,0.6637145131373141,0.005662043889363607,0.0011427700757476018,0.4762667678535039,0.8,VAE,19.999999999999996
376,1492,5.666959524154662,0.2644246539536866,0.00458073616027832,6.379379068467941e-05,0.4843745974192672,0.8500000000000001,VAE,14.999999999999991
377,1492,6.601937611897785,0.3712704930000548,0.00473332405090332,2.8170410414288488e-05,0.4849929614248605,0.9000000000000001,VAE,9.999999999999986
378,1492,7.5673114458719875,0.6840957041770072,0.006462971369425456,0.0012135070103054574,0.5006488137482931,0.95,VAE,5.000000000000004
379,1492,7.686296621958416,0.9607948967476048,0.006460825602213542,0.0013203984881184367,0.5043917898124529,1.0,VAE,0.0
380,44,10.196449279785156,0.8906450259779449,0.0035200119018554688,7.861982940517689e-05,0.6800687638858061,0.05,VAE,95.0
381,44,8.507260084152223,1.529712172170684,0.00565791130065918,0.00010250409320940335,0.7248263822445388,0.1,VAE,90.0
382,44,8.673859675725303,0.9218510498508632,0.006625970204671225,0.0005453436550465527,0.7985221831286378,0.15000000000000002,VAE,85.0
383,44,9.107620080312094,0.5033410941179591,0.010502020517985024,0.0027556222466006987,0.8039636755680405,0.2,VAE,80.0
384,44,8.911664803822836,0.4927273692053039,0.006122827529907226,0.00047170756870247175,0.8026611703184724,0.25,VAE,75.0
385,44,7.425635019938152,0.4849373443619724,0.0068692366282145185,0.0006660496955577513,0.8456911867638591,0.3,VAE,70.0
386,44,8.572090546290081,0.8685462376262966,0.00855239232381185,0.001859272700842953,0.8528578714322852,0.35000000000000003,VAE,64.99999999999999
387,44,6.914040486017862,0.4911746112781176,0.006430149078369141,0.0004936967776982816,0.8330801747332975,0.4,VAE,60.0
388,44,7.676370620727539,0.03432957202149158,0.00728607177734375,0.0005243242863517733,0.8622050369206162,0.45,VAE,55.00000000000001
389,44,7.538752158482867,1.1489456248157082,0.00653839111328125,0.0006340227698183432,0.8687297533362078,0.5,VAE,50.0
390,44,7.2674581209818525,0.9115861559904259,0.006369431813557942,0.0006137278096180188,0.8509060271307775,0.55,VAE,44.99999999999999
391,44,8.720728874206543,1.6090241752523593,0.0167080561319987,0.006306254508142724,0.8454736064441196,0.6000000000000001,VAE,39.99999999999999
392,44,8.774644931157429,1.81350626186304,0.006324529647827149,0.001754606583983236,0.8708967682731323,0.6500000000000001,VAE,34.999999999999986
393,44,8.076834440231321,0.8098265516921405,0.006213585535685222,0.0002681194984997011,0.8676431274527397,0.7000000000000001,VAE,29.999999999999993
394,44,7.180225292841595,0.5807772322491748,0.007256348927815755,0.0015223044676152635,0.8671997455373356,0.7500000000000001,VAE,24.99999999999999
395,44,6.7985676129659005,0.34036350811537525,0.005129337310791016,0.0008029320673138304,0.8817702561607832,0.8,VAE,19.999999999999996
396,44,7.9346959590911865,1.0415840902489355,0.0068082014719645185,0.0005050416258407193,0.8789427042271251,0.8500000000000001,VAE,14.999999999999991
397,44,8.085064967473349,0.6646414247333776,0.0066072146097819005,0.00026159160273141516,0.8778535269131972,0.9000000000000001,VAE,9.999999999999986
398,44,7.340408881505329,1.0989566323729507,0.008353630701700846,0.0030017918309442,0.8789424207348517,0.95,VAE,5.000000000000004
399,44,7.241506338119508,0.8392376811589028,0.005997896194458008,0.0008149114946868028,0.8917635005399109,1.0,VAE,0.0
400,44,20.99646155039469,3.6138482204989963,0.009123484293619793,0.0015368282878161401,0.8843765423751493,0.05,AE,95.0
401,44,17.489192406336468,2.2444151855095047,0.009827613830566406,0.0007637628443404237,0.8787224307307892,0.05,DAE,95.0
402,44,23.25211477279663,0.8554332046128584,0.010712782541910808,0.0007523114396625593,0.8835060793500542,0.05,SAE,95.0
403,44,19.29721315701802,4.110946426648368,0.011412541071573893,0.002694067000138621,0.8904590108444298,0.1,AE,90.0
404,44,17.133464177449547,3.1406804812913043,0.01319559415181478,0.0019063612680403914,0.8950229529519058,0.1,DAE,90.0
405,44,22.27257601420085,2.975784316942933,0.01274418830871582,0.0016627743935735545,0.8954596727988879,0.1,SAE,90.0
406,44,21.828055381774906,1.2293931184125657,0.01153890291849772,0.0007825004391070013,0.9076263106910888,0.15000000000000002,AE,85.0
407,44,19.036074161529537,3.2336917293816487,0.011335293451944986,0.001897798883743918,0.9006739461812598,0.15000000000000002,DAE,85.0
408,44,24.902097145716358,0.5103050781022179,0.01411302884419759,0.003757229758613932,0.9041512624052674,0.15000000000000002,SAE,85.0
409,44,23.73394091924032,0.1828725026566503,0.014453172683715819,0.002839361229373343,0.902193181273748,0.2,AE,80.0
410,44,17.041535933812455,2.7249864231974192,0.015307426452636719,0.00034270346604200813,0.9032819333492657,0.2,DAE,80.0
411,44,25.08290298779805,0.5242280091699805,0.017102638880411785,0.0034452351354267072,0.8987195504492927,0.2,SAE,80.0
412,44,22.769593636194863,0.9788938122361782,0.02180814743041992,0.0074577487058591204,0.9063259316335702,0.25,AE,75.0
413,44,19.02950636545817,1.4239472683838783,0.012248357137044271,0.0016236259762561346,0.9089320761018,0.25,DAE,75.0
414,44,23.524124463399247,2.6980043554953186,0.01645827293395996,0.0023959551790183825,0.9098023973807582,0.25,SAE,75.0
415,44,19.08859697977702,0.4264102849027484,0.015266974767049152,0.0010043096436089703,0.9091500816599494,0.3,AE,70.0
416,44,15.054918845494587,2.176515114773008,0.015713612238566082,0.000377869521692952,0.9128449782036966,0.3,DAE,70.0
417,44,25.29994773864746,0.28813758465899064,0.01325662930806478,0.0014110259087820375,0.9134977191629154,0.3,SAE,70.0
418,44,19.55782151222229,3.1766678268118067,0.013100147247314451,0.0029533420954914393,0.9121937964519808,0.35000000000000003,AE,64.99999999999999
419,44,17.595272620518998,2.4462825134457167,0.024583816528320312,0.009706753521765624,0.9108877475489968,0.35000000000000003,DAE,64.99999999999999
420,44,23.70415425300598,3.2057530062922366,0.01950303713480632,0.00480683602697672,0.911540205015942,0.35000000000000003,SAE,64.99999999999999
421,44,23.655703783035282,1.4014399927448475,0.012989838918050127,0.0024752017830470077,0.9121953556594838,0.4,AE,60.0
422,44,14.005689859390259,0.7764367880661349,0.01366424560546875,0.002567899308649505,0.9080634557764812,0.4,DAE,60.0
423,44,23.99852967262268,0.4224308207575761,0.023902177810668945,0.0037927113843995264,0.9167550453828603,0.4,SAE,60.0
424,44,23.63119721412659,1.3412325706975872,0.014294385910034181,0.0037715580996814414,0.9213196962210196,0.45,AE,55.00000000000001
425,44,16.043786764144894,0.803318005435994,0.0345762570699056,0.005735823780448751,0.9137143072596984,0.45,DAE,55.00000000000001
426,44,25.10385950406393,1.483349270212874,0.029445648193359375,0.01735912211917424,0.9150196474319996,0.45,SAE,55.00000000000001
427,44,18.357593774795532,1.8038893384550991,0.0197134017944336,0.009950066171816202,0.9121935129597076,0.5,AE,50.0
428,44,15.503382682800293,0.9021311545552996,0.015902121861775715,0.004244178040223732,0.9128449782036966,0.5,DAE,50.0
429,44,23.815162897109985,2.134100558734357,0.019477685292561848,0.006320544643643465,0.9182773988903546,0.5,SAE,50.0
